publishedAt,authorDisplayName,textDisplay
2023-12-19T12:10:30Z,@lidyapuspita5899,((ini Indonesia lagi tenang-tenangnya)) YES! SAY IT LOUDER! Keren bgt om Ded! Keren bgt!!! Thanks udah mewakili kita semua❤
2023-12-19T12:06:57Z,@sukardisitorus5039,"<a href=""http://www.youtube.com/results?search_query=%23mulutmu"">#Mulutmu</a> Adalah Harimaumu <br><a href=""http://www.youtube.com/results?search_query=%23deddycorbuzier"">#DEDDYCORBUZIER</a>"
2023-12-19T12:06:32Z,@BD66Dyh.6.,"Kemerdekaan Papua ,,ada di konstitusi Indonesia....kemerdekaan adalah hak segala bangsa,,termasuk bangsa Papua,"
2023-12-19T12:01:48Z,@nonaliza1071,"Hantam terus para pembuat onar, Oom Deddyy! 💪💪"
2023-12-19T11:56:16Z,@user-ty3fp9fv4f,Om ded love you......
2023-12-19T11:45:07Z,@MulyonoLogistics-sg2cn,2 betina itu SAKIT
2023-12-19T11:31:33Z,@F_A_Rayyan,ELIA INI BODOH DAN BOLEH DI TERTAWAKAN 😂
2023-12-19T11:24:15Z,@Nurambiya-by1jm,Terima kasih kandaku ..Dedy..<br>Mantap ..maju terus demi in donesia ..dan rakyat gaza
2023-12-19T11:09:57Z,@pejuang19455,"Ya ALLAH Semoga yang mendukung israel, mengalami dan merasakan apa yang di Alami Bangsa Palestina, baik dirinya secara pribadi maupun keluarganya, Donasi untuk Gaza Palestina dari Donasi Umat ISLAM ingat Umat ISLAM termasuk umat ISLAM memberikan Donasi ke KRISTEN Palestina yang teraniyaya karna Umat KRISTEN Indonesia tidak ada yang peduli, DAN terahir Papua otsus sangat besar terliunan dan Itu sebagian besar dari pajak umat ISLAM yang masyarakat nya mayoritas kristen"
2023-12-19T11:07:37Z,@ZakkiyaArasy-lc6ny,Laporkan saja mereka om ded..sebagai perusuh adu domba ...
2023-12-19T10:56:46Z,@alexjuneous,Please untuk beberapa banyak oknum yg suka nyenggol keyakinan orang lain juga harus di luruskan dan itu kan wajib... bicara kemerdekaan di atas dunia tolong kemerdekaan yg belum di dapat oleh segelintir masyarakat Indonesia juga harus dan wajib di merdekakan.
2023-12-19T10:30:25Z,@scp_army708.,Om dedi dulu saya kira beliau pinter ternyata tidak orang si Elia diundang bagai mana respon atau tanggapan kristen tentang Israel vs Palestina kok ngacak2 kamar orang kan dia diundang dimintain tanggapan dari sudut pandang Kristien kok dibilang ngacak2 kamar orang sih
2023-12-19T10:29:55Z,@nenghaya,Bagus om ded... kasih tau manusia dungu sprti indah  G itu.... dia sprtinya bicara tanpa data2.. atau mungkin cm bs bicara tanpa bs membaca...pandai bicara belum tentu pandai dalam membaca dan mendengar<br>Begitulah cerminan manusia Tolol yg merasa pintar...
2023-12-19T09:34:21Z,@Alvinjogjez,"Aku pernah berpikir,Om Dedi Corbuzier ini orang yg sangat cerdas beliau selalu hati2 sebelum melangkah,dan termasuk pencarian Tuhan.setelah belajar ISLAM,Alkhamdulillah jd Mualaf,Orang secerdas beliau pasti Mualaf jika mau serius Mempelajari ISLAM.Selamat Om Dedi,dunia &amp; Akhirat..Aamiin"
2023-12-19T15:16:40Z,@arema5961,"Om Ded , salam dari Malang . Kapan ngopi di batu ?"
2023-12-19T09:33:13Z,@user-ms5hm3fo7s,Oommm&quot; mau cari views gini amat
2023-12-19T09:28:04Z,@annastasiaolivia6595,"<a href=""http://www.youtube.com/results?search_query=%23freepalestine"">#freepalestine</a>"
2023-12-19T08:34:13Z,@optokdalang6691,v
2023-12-19T08:00:31Z,@ldrs629,"Bung Deddy,.Saya tidak sedang membela siapa siap di sini.Saya hnya ingin tahu seberapa peduli anda terhadap toleransi dan kemanusian yg selalu anda utarakan.Jgn hnya teriak teriak kalau satu agama yg seolah sedang dinistakan,sedangkan banyak kejadian yg dilakukan oleh pemuka pemuka agama islam di Indonesia ini yg jls jls menista agama lain anda diam.Anda undang Felix Siauw,sudah lihat blm bagaimna dia mengomentari agama org lain seolah dia yg paling tahu,padahal mualafpun baru seumur jagung,tapi lagaknya tahu segalanya.Trkhir,ustad Ady Hidayat yg membwa ALKITAB dlm acara dakwah nya dia lalu menguliti isi Alkitab seakan dia yg paling tahu agama org lain.Jgn hnya jadikan isu sensitf dgn dalih toleransi ataupun kemanusiaan,jika agama org lain dinistakan anda diam.BULSHIT."
2023-12-19T07:58:07Z,@avikagelarbed4054,"makLum om.. manusia2 kayak gini ini gak beLajar akhLaq, gak beLajar sopan santun, atau emang udah diajarin tapi OTAKNYA GAK NYAMPE, jadi hidupnya kayak sendirian aja didunia, asaL ngebacot, ngerasa dia paLing bener paLing sempurna, padahaL SAMPAH BUSUK."
2023-12-19T07:45:19Z,@haris-xx3he,"Hai Dedy... anda keren, saya suka pendapat kmu."
2023-12-19T07:43:47Z,@user-on4lk1qt7z,"Hebat mas Dedy , anda sangat arif smg bertambah istiqoma dan lebih bertaqwa lagi"
2023-12-19T07:36:04Z,@aldimrmr4108,Respek om ded dari papua ❤️
2023-12-19T07:23:48Z,@PakmatMat-il4xk,Setuju bela palrstina dgn cara apapun  dukung terus semoga cepat merdeka.
2023-12-19T06:51:43Z,@daelami1239,"Klu tdak. Maumbntu orang yg butuh bntuan mnding klian diam lebih bnyk msarkt indonesia yg miskin, tpi dia dia mau mmbantu orang lain."
2023-12-19T06:49:28Z,@daelami1239,Papua tidk sedikit yg d berikan oleh oemerintah kpada propinsi papua. lebih dri 9trliun.
2023-12-19T06:46:56Z,@daelami1239,"Berantas yg nmanya penjajah di muka bumi ini, kemedekaan hak semua negara"
2023-12-19T06:44:52Z,@dewiarumsari7736,Bahayanya manusia jika tidak punya iman dan taqwa .. denger statment seperti elia dan indah itu akan ngikut .. karena ga punya ilmu yg mumpuni merasa kata2 mereka adalah kebeneran .. padahal hanya manusia kosong yg pandai bersilat lidah
2023-12-19T06:12:56Z,@irfankurniawan4390,"Saya warga negara Indonesia, saya cinta tanah air Indonesia, tetapi saya mendukung dan berdiri bersama untuk kemerdekaan Palestina... 💪🏽💪🏽🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸"
2023-12-20T01:39:52Z,@proplayerid2337,Luar biasa 👍👍
2023-12-19T06:03:08Z,@yutaghazi5950,Wah om dedy combuzer sekarang tambah konten reaction ya om..
2023-12-19T05:41:07Z,@heruzen1645,Luar biasa channel podcast nya mas dedy slaam sejahtera dan sehat selalu buat mas dedy corbuzier. Salam cinta damai di perbtasan indonesia nunukan kalimantan utara
2023-12-19T05:36:52Z,@abdulhasanriyadi7236,Kebanyakan para tolol mania ingin tenar ingin viral dgn ketololan nya sendiri om ded. Dgn membawa orasi ketololal nya ngmg di media yg tolol nya lagi di kasih lapak buat dia mengapresiasikan ketololan nya tsb. Kan tolol ini nama nya ok ded. Btw mahkota mu sedang dlm perjalanan om ded..
2023-12-19T05:36:33Z,@jiwamusik07,"mau ngomong agama ,sedangkan jender nya gag jelas😂😂😂"
2023-12-19T04:56:41Z,@xtemplar9704,"hypocrite, shame on you"
2023-12-19T04:47:55Z,@arifinsamsul9022,"GAMPAR,TAMPOL AJA OM DEDY, ORANG ORANG YANG GAK NGERTI UUD45 DAN PROPOKATIF AGAMA DEMI KOKOHNYA KEBHINEKAAN RI,<br>FREEDOM PALESTIN ❤🇵🇸🇵🇸🇵🇸❤"
2023-12-19T04:47:22Z,@zeindimickolai2455,"Arek arek suroboyo stand with palestine, from the river to the sea palestine will be free"
2023-12-19T04:33:09Z,@rudysetyoutomo7723,"Benar bng Dedy, kita butuh persatuan dan kesatuan utk fokus pembangunan di segala bidang. Jalani apa yg kita yakini benar"
2023-12-19T04:31:52Z,@abisukainah304,Saya dukung Palestina!
2023-12-19T04:30:24Z,@user-wh8vx4ub3s,Dedi orann cerdas
2023-12-19T04:16:41Z,@Raja-ly1ve,"Banyak pendapat yang berbeda tentang Permasalahan Palestina Israel, jangan hanya pendapat kita yang benar."
2023-12-19T04:14:51Z,@jeremiatom,Itu uang hak orng Papua karena berasal dari Papua yang kekayaan alamnya di ambil mau berapa terliyun tdk cukup untuk di bandingkan dengan emas yg kalian ambil bertahun-tahun!!!!!!
2023-12-19T04:11:56Z,@Raja-ly1ve,Kenapa Negara Arabsaudi negara yang dekat dengan Palestina dan Israel  diam terntang perang di Gaza.
2023-12-19T04:10:56Z,@sriseprima7671,Keren om ded...
2023-12-19T03:59:24Z,@langitbiru8824,"Yang gue herankan kenapa orang islam membantu orang islam dia yang marah, kenapa dia gak membantu sesama kristen atau sesama agamanya sendiri yg ada di Palestina, bukannya Israhell membantai semua orang Palestina"
2023-12-19T03:42:22Z,@rickyalexander9675,"Oh hello,,<br><br>Humanity?<br>How about this:<br>حَدَّثَنَا إِسْحَاقُ بْنُ إِبْرَاهِيمَ، أَخْبَرَنَا جَرِيرٌ، عَنْ عُمَارَةَ بْنِ الْقَعْقَاعِ، عَنْ أَبِي زُرْعَةَ، عَنْ أَبِي هُرَيْرَةَ ـ رضى الله عنه ـ عَنْ رَسُولِ اللَّهِ صلى الله عليه وسلم قَالَ ‏ &quot;‏ لاَ تَقُومُ السَّاعَةُ حَتَّى تُقَاتِلُوا الْيَهُودَ حَتَّى يَقُولَ الْحَجَرُ وَرَاءَهُ الْيَهُودِيُّ يَا مُسْلِمُ، هَذَا يَهُودِيٌّ وَرَائِي فَاقْتُلْهُ ‏&quot;‏‏.‏<br><br>Narrated Abu Huraira: Allah&#39;s Messenger (ﷺ) said, &quot;The Hour will not be established until you fight with the Jews, and the stone behind which a Jew will be hiding will say. &quot;O Muslim! There is a Jew hiding behind me, so kill him.&quot;<br><br>Sahih al-Bukhari 2926<br><a href=""https://sunnah.com/bukhari:2926"">https://sunnah.com/bukhari:2926</a><br><br>Kill the jews? So the hour will come?<br><br>WHY? <br>look at this and say again humanity is your concern"
2023-12-19T04:59:15Z,@AlmiraMaeza-vj1gr,"Matak benget sia Ari nyomot hadits Atawa surat ulah sapotong sapotong bisi beuheung kapotong, daek sia??"
2023-12-19T02:37:39Z,@talindailylife,"Tenangnya dimana? Di saat orang-orang berusaha memaksa orang lain untuk membela dan memihak kepada bangsa tertentu. Itu yg disebut tenang? Di saat tgl 7 oktober, h*mas menyerang israel dan menculik wanita dan anak2, knp org2 mayoritas diam saja. No respek lah sama akun ini."
2023-12-19T02:36:51Z,@fatirblablachanel8113,Om dedy bicara sesuai fakta dan data 👍🏿👍🏿 kerenn om dedy ❤ adem dengerin penjelalasan om dedy .
2023-12-19T02:36:13Z,@qur269,Mantap om ded
2023-12-19T02:30:57Z,@talindailylife,"Lah kok yang menista agama kristen secara massive terang2an dan sangat menghina, Anda Deddy Corbuzier kenapa tidak speak up? Apa yg disampaikan ellya adalah pandangan sesuai agamanya. Kalau anda tidak setuju, ya gak masalah. Bukan kayak ini caramu, kau bilang ellya kayak emak2. Justru menurut ku kau lebih cocok seperti apa yang kau tuduhkan ellya."
2023-12-19T02:27:12Z,@Diti5846,Saya Sangat Bersyukur menjadi warga Negara Indonesia yg hebat ini....Alhamdulillah......<br>Terus kamu indah atas dasar apa Koar&quot; Seolah Menyalahkan Pemerintah dan masyarakat Indonesia dlm hal bantuan Untuk falestina???
2023-12-19T02:25:48Z,@OwiikboengsoeOfficial-yj1oe,Free Palestine🇵🇸
2023-12-19T00:55:02Z,@rinaldijohan2526,Senang saya sama kamu sippp bicara yang bener
2023-12-19T00:25:53Z,@h.r.fernandes-qh1br,Long live Israel 🇮🇱♥️
2023-12-19T00:25:00Z,@h.r.fernandes-qh1br,Long live Israel 🇮🇱♥️
2023-12-19T00:14:06Z,@adityaramairawan,Ualah priaaa..ane kira cewe bang
2023-12-18T23:57:36Z,@indragarcia1481,"Deddy Corbuzier, menang di Otot kalah di Otak 😅😅"
2023-12-18T23:50:50Z,@rinass8900,"Dia ga tau ya ada perumpamaan kalau kita memudahlan urusan orang lain, maka Tuhan akan permudah urusan kita."
2023-12-18T23:41:23Z,@alamberkelana354,Heran jg saya sama umat keristen di indonesia tololnya mengalir sampe jauh <br>Kaumnya mereka itu mendukung pembunuhan masal yhh <br>Tuhanya sj d bunuh untuk menebuskan dosa apa lg manusia biasa <br>Agama macam apa ini satu satunya agama yg mengajarkan pembunuhan hanya nasrani <br>Satu satunya agama yg mengajarkan tuhanya mati dengan keji di atas tiang salip hanya agama kristen oky <br>Manusia itu d kasi akal logika bukan cmn fikiran
2023-12-18T22:55:45Z,@vitra177,Bocah - bocah kosong
2023-12-18T22:34:47Z,@jonyparta7681,"Asal bersuara,.monyet juga bersuara,..betul.."
2023-12-18T20:48:36Z,@augusdinisimanjuntak3380,Bego nihh si dedi.  Papua itu bagian bangsa dan negara indonesia. Yavith hsk Papua utk mendapat anggaran dong.<br>Yg diperangi iyh HAMAS BUKAN PALESTINA. Oon mu kamu pelihara dan kamu singkap. Nahhh ketauan siapa luhhh !
2023-12-19T05:43:13Z,@AlmiraMaeza-vj1gr,"Kalo Hamas teroris harusnya dewan keamanan PBB dong, lha ngapain tentara IDf yang panik, hayyooo ketauan lu siapa"
2023-12-18T20:44:14Z,@augusdinisimanjuntak3380,Buahaha si Dedi mau jadi guru bangsa.  Sayangnya masih jauuuuh ... dah.
2023-12-18T20:41:56Z,@totonafolahagu4028,"Dari om deddy ini saya belajar tentang kefanatikan agama barunya untuk meningkatkan provit dan popularitasnya yg dibalut secara halus dengan kata kata baik tapi tidak dengan perbuatannya sangat bertolak belakang. Jika palestina merupakan negara Kristen seperti Ukraina apa kalian akan tetap dan kukuh membelanya ? Lalu apa yang kalian lakukan dan katakan ketika Rusia menginvasi Ukraina dan apa kalian juga melupakan begitu saja perang dimana kalian merebut jauh sebelum kalian mengklaim apa yang kalian bilang di rebut ? Jadi so, ini sudah mendarah daging ketika anda play victim merasa menjadi korban berarti hati anda tertutup"
2023-12-18T19:57:09Z,@GabrielleBenedicta,"Elia ini udah masuk penistaan agama, harusnya di tahan."
2023-12-18T19:41:35Z,@JaraRra,"Sorry nih elia, lu pernah ke papua gk? Jgn asal ngemeng lagi.. Gw yg pendatanh di papua cukup lama.. Tinggal disana tuh udah enak banget tau.. Istilah bantuan, setiap hari bantuan disana ngalir.. Jgn ngadi2 ye elia.. Saya tau hatimu itu iblis.. Bencong, transgender...."
2023-12-18T18:28:31Z,@yoo-9901,❤❤ 🇵🇸🇵🇸🇵🇸🇵🇸
2023-12-18T18:23:50Z,@user-is6fv8yu4l,"Sya cuma ingin sampaikan ke pada seluruh rakyat Indonesia bahwa jangan terlalu memikirkan agama karena agama itu tidak penting yang terpenting adalah tuhan bukan agama selain itu, apabila ada perdebatan disitu kita mulai digoda setan sehingga menimbulkan perpecahan serta membuat kita stres apabila terlalu dipikirkan. apabila ada salah kata mohon dimaafkan"
2023-12-18T18:18:11Z,@horasmanik1493,Deddy corbuzier cari pamor
2023-12-18T18:14:39Z,@horasmanik1493,Ya udah kamu pergi ke gaza saja deddy corbuzier&quot; Tunjukin saja dadamu yg kamu gede gedein. Spy diratain dadamu
2023-12-18T18:10:48Z,@sshlh,Iya untuk Papua udah kurang bos.. semenjak nama negara ini Indonesia dikatakan merdeka sudah berapa kekayaan alam  yg dikuras.. coba cari Taulah.. dan kalau anda netral seharusnya tidak perlu bahas bahas palestina..
2023-12-18T17:58:56Z,@SawitkuCuan,Dedi kobuser tak adil
2023-12-18T17:22:46Z,@yunamisi9772,Tapi dananya sampai ngga om Ded. Buat warganya yg mebutuhkan. Jujur nanya. Klo nominalnya segitu besar.
2023-12-18T17:02:29Z,@boysinta5210,Jgn cuma modal bacot tp munafik dedy botak. <br>Lo bilang jgn msk kamar orang.. Lo sndiri msk kmr orang ga? <br><br>Otak dipake ded.. Jgn jd mnusia munafik !!
2023-12-18T17:02:04Z,@ricolimbong8060,aceh kasih aja ke rohingya kan sesuai uud
2023-12-18T16:49:25Z,@tutisrihandayani3985,"bantai bang dedy, orang gila tuh 2 nenek2 gak ngerti apa2 sok tau, doakan semoga 2 nenek2 ini lebih hina daripada binatang, amin..."
2023-12-18T16:28:04Z,@onomie_gakure8602,Ketika mas Dedy bilang akan di gebukin nah itu akan bener ketika nanti akan ada yang bilang kalo yang menang kaum palang maka kaum muslimin yang akan menang padahal kalah jumlah tetapi nantinya akan memenangkan
2023-12-18T16:03:25Z,@herviekapiah3206,"khususnya Elia, saya tidak melihat masalahnya, apakah dia menyinggung keyakinan orang? coba Dedy corbuzer tunjukan bagian dari ketersinggunganmu?"
2023-12-18T15:47:53Z,@Quinnami,"Dan mba indah mesti tau ya, ketika indonesia merdeka negara pertama yg mendukung dan membenarkan adalah palestina, ikatan kita dengan palestina bukan sekedar rasa kasihan ."
2023-12-18T15:43:45Z,@putrimelati_123,"Endingnya mantap. Betul, Om Ded, tiada negeri seperti Indonesia."
2023-12-18T15:41:15Z,@mrlow7449,I love palestina ❤
2023-12-18T15:40:09Z,@citraayu8506,"Terlalu banyak orang yang bodoh tapi sok pintar emang om Ded. Makasih banyak dah jelasin segamblang itu. Semoga yg pura² pintar, segera pinter beneran ngikutin om Dedi👍"
2023-12-18T15:31:12Z,@pangerantertampandiyoutube3080,"1samuel15:3<br>Lukas <a href=""https://www.youtube.com/watch?v=X1wNu7LRV3A&amp;t=19m27s"">19:27</a><br>Gue kenapa masih ragu kalau ini beneran ayat berwarna merah."
2023-12-18T15:22:48Z,@martuasianipar8487,UUD ini berlaku untuk indonesia.kalau perang dengan teroris mana ada uudnya.wajar Israel membantai Hamas.
2023-12-18T15:20:44Z,@user-vv1lb6dy2f,Satu kata untuk Om Dad.. KEREEN
2023-12-18T15:17:45Z,@den.bagus0192,Dengarkan tol..!!!<br>Kemerdekaan adalah hak segala bangsa..dan oleh sebab itu mk PENJAJAHan di ats dunia harus di HAPUSkan..!!
2023-12-18T15:06:18Z,@fabfour289,"Kok penjajahan sih Ded..?<br><br>Sebenarnya sudah banyak kali dibahas tentang hal ini. Namun banyak yang tidak faham tentang berdirinya masjid al-Aqsa dan kenapa sejarahnya bisa dianalogikan dengan kucing garong yang mengencingi wilayah kekuasaannya (marking its territory). <br><br>Sahih Muslim, (bi Syarhi An Nawawi) jilid 1, no 469:<br>Atau English Version Sunnahcom<br>Sahih. Hadis ini diriwayatkan oleh imam Bukhari, no: 3366, dan lafal hadis adalah miliknya dan Imam Muslim, no: 520a] <br><br>[Sahih Bukhari 3366]<br>A similar Hadith is also narrated in Sahih Muslim (Ref: 520 a), and in Ibn Majah (Ref: 753). <br><br>     Dari Abu Dzar r.a, yang berkata ; Dia bertanya kepada Rasulullah saw, katanya; “Ya Rasulullah! Masjid manakah yang mula-mula dibangun di muka bumi ini?” Rasulullah saw menjawab; “Masjidil Haram!” Aku bertanya lagi; “Sesudah itu Masjid apa?” Beliau menjawab; “Masjidil Aqsha!” Tanyaku lagi; “Berapa lama jarak antara kedua masjid itu dibangun?” Beliau menjawab; “Empat puluh tahun!... Dan di mana saja kamu berada, maka shalatlah, karena bumi ini adalah tempat sujud (masjid).” <br><br>     Ironisnya ketika Muhammad mengatakan hal tersebut dalam Qur’an dan hadis diatas, sesungguhnya pada tahun 600-an (abad ke-7) “Masjid Al-Aqsa” tidak pernah ada, tidak ada bangunan (apalagi berupa) masjid di sana, hanya  ada reruntuhan yang kemudian dikenal dengan “Dome of the Rock”. Dome of the Rock dibangun di atas pondasi kuil Yupiter Romawi pada tahun 691 M. Reruntuhan tersebut tadinya adalah “Bait-Allah” yang dibangun raja Israel Solomon (nabi Sulaiman), kemudian dihancurkan oleh tentara Romawi di bawah pimpinan Kaisar Titus pada abad ke-1 M. <br><br>     Yang tersisa sampai pada tahun 690-an di kompleks tersebut hanya reruntuhan Bait-Allah, Dome of the Rock dan Tembok Ratapan. Baru pada zaman dinasti Umayyad, abad 7-8 M, kompleks tersebut direkonstruksi oleh Khalifah Abdul Malik. Peninggalan Abdul Malik hanya berupa bagan oktagonal dengan pondasi persegi delapan di sebelah selatan the Tample of Mount di atas sebuah gereja Our Lady dengan menghancurkan gereja itu terlebih dahulu. <br><br>     Guy Le Strange menyatakan bahwa Abdul Malik menggunakan material gereja yang dihancurkan untuk mambangun Al-Aqsa, dengan bukti-bukti bahwa di bagian tenggara masjid masih terdapat sisa-sisa bangunan ‘Church of Our Lady’. <br><br>     Baru pada tahun 710 M anak Abdul Malik bin Marwan yang bernama Walid menyelesaikan bangunan masjid Al-Aqsa yang terbengkalai. Jadi masjid yang sengaja dinamai Al-Aqsa berdasarkan cerita Muhammad itu dibangun di atas sebuah Basilica Romawi di sebelah selatan The Temple of Mount. Jadi secepat-cepatnya masjid Al-Aqsa baru dibangun pada tahun 710 M.  Dan di masa Perang Salib dibangunlah sebuah Gereja di sana oleh pengikut perang salib. Lalu pada Tahun 1187 ekspansi Islam yang dipimpin Saladin kembali menguasai dan menjajah Jerusalem, dan Gereja tersebut kembali dihancurkan. <br><br>     Anehnya.. sebelum dinasti Umayyah berkuasa dengan khalifahnya Abdul Malik bin Marwan. Umar bin Khattab sudah lebih dahulu menginvasi Jerusalem, bahkan Umar sempat sholat di sisa bangunan yang sekarang dikenal dengan Masjid Umar (Masjid yang berkubah hitam di kompleks itu). Kenapa bukan masjid Umar saja yang diklaim sebagai Masjid al-Aqsa..? Ini semua tidak lepas dari masalah politik. <br><br>     Dalam politik, semua penguasa apalagi penguasa narsis yang menggunakan agama dan tuhan sebagai alat politik, maka mereka ingin meninggalkan legacy (warisan). Analisa ini yang memunculkan pendapat kenapa khalifah Abdul Malik tidak menjadikan Masjid Umar sebagai masjid al-Aqsa. Namun ia membangun masjid lain yang berseberangan dengan masjid Umar, dan dibangun di kompleks yang sama. <br><br>     Sekarang di kompleks tersebut ada dua bangunan Masjid, yang satu berkubah warna hitam yang disebut masjid Umar, dan yang satunya lagi berkubah warna kuning emas. Masjid yang berkubah emas sengaja dibangun persis di atas reruntuhan Dome Of the Rock yg nota bene merupakan rumah ibadah utk kaum Yahudi sebelumnya.  Sekarang kompleks bangunan itu disebut kompleks masjid al-Aqsa oleh kaum muslim. <br><br>     Pernyataan kepercayaan, termasuk Tauhid, pernyataan bahwa Muhammad rasul Allah dan penolakan keTuhanan Yesus ditemukan dalam inskripsi Abdu al-Malik dalam the Dome of the Rock, tertanggal 691 M (sekitar 59 tahun setelah Muhammad wafat). <br><br>Kita tahu saat ini ada dua kubah masjid yang berdekatan di kompleks Bait-Allah. Yang manapun Masjid Al-Aqsa, tetap saja Masjid al-Aqsa tidak ada ketika Muhammad mengatakan bahwa ia pergi dari Masjidil Haram di Mekah ke Masjidil Aqsa di Jerusalem. Muhammad wafat pada tahun 632 Masehi, jadi kisah perjalanan malam ke Jerusalem itu adalah fiktif. Tidak ada bangunan yang disebut masjid al-Aqsa yang dijumpai Muhammad dalam mimpinya. <br><br>     Masjid Al-Aqsa dibangun 78 tahun kemudian agar cocok dengan cerita Muhammad. Siapapun diantara para penguasa Islam saat itu, baik khalifah Umar bin Khattab atau Khalifah Abdul Malik (Dinasti Umayyad) maupun Saladin, mereka hanya mewujudkan klaim Muhammad tentang harapan dan impiannya, agar orang-orang percaya bahwa Muhammad benar-benar melakukan perjalanan Isra-Mi’raj. <br><br>     Bahkan pada saat itupun banyak orang-orang yang tidak percaya dengan mimpi Muhammad yang naik ke langit dalam semalam ketika tidur di rumah Ummu Hanni, termasuk Abu Bakar juga tidak percaya. Tapi setelah orang-orang gaduh, tiba-tiba Abu Bakar berubah pikiran dan mengatakan bahwa apa yang dikatakan Muhammad itu benar. Ia juga mengatakan bahwa apa yang digambarkan Muhammad tentang masjid Al-Aqsa adalah benar karena sesuai dengan apa yang Abu Bakar ketahui. <br><br>     Atas pembenaran ini maka Muhammad memberi julukan kepada Abu Bakar sebagai As-Sidiq yang artinya “yang membenarkan”. Sebuah persekongkolan dua sahabat yang tentunya tak mau diakui oleh kaum muslim sebagai kebohongan publik. Tapi sekarang kita tahu, saat itu masjid al-Aqsa tidak ada. Jadi bagaimana Abu Bakar bisa membenarkannya? <br><br>* Sbg catatan, tidak ada 1 kata pun  Jerusalem atau Palestine tertulis dalam quran, apalagi kalimat yg menerangkan bahwa masjid al Aqsha (masjid terjauh) itu terletak di Jerusalem."
